"number of behavioral segment","name of behavioral segment",trend,dip,length[km],"fault type","upthrown side","slip rate[m/ky]","slip per event[m]","recurrence interval[ky]","age of the last faulting, field data","age of the last faulting, historical record","elapsed time rate","rupture probability[%] BPT","rupture probability[%] Poisson","Behavioral Segment Outline",Locality,Displacement,Event,"note of behavioral segment","note of slip rate","note of slip per event","note of recurrence interval","note of age of last faulting","endpoint latitude(north)","endpoint longitude(north)","endpoint latitude(south)","endpoint longitude(south) "
065-01,Sekiya,10Åã,"45 Åã W",39,Rev.,W,"   1.4","   4.6","   3.2","AD 1407 to 1868",,"   0.12",0,1,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace  surfaces (Hayakawa,1985)","estimate based on vertical displacement of dated terrace  surfaces (Hayakawa,1985)","N-S trending west-dipping reverse fault along the western margin of the Nasunohara Plain in central Honshu","estimate based on vertical displacement of dated terrace  surfaces (Hayakawa,1985)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",37.1537613899,139.9441911315,36.8112175961,139.8472591381
066-01,Takasaki,310Åã,"45 Åã S",11,Rev.,S,"   0.4","   1.3","   3.2","AD 128or less",,,,1,GO,GO,GO,GO,GO,1,"tentative estimate based on comparison with the adjacent Fukaya and Ayasegawa segments those have similar direction and comparable length","tentative estimate based on comparison with the adjacent Fukaya and Ayasegawa segments those have similar direction and comparable length","NW-SE trending southwest-dipping reverse fault along the northwestern margin of the Kanto Plain in central Honshu","tentative estimate based on comparison with the adjacent Fukaya and Ayasegawa segments those have similar direction and comparable length","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",36.3792057821,138.8632014551,36.34261477,138.9773065203
066-02,Fukaya,310Åã,"45 Åã S",40,Rev.,S,"   0.4","   4.7","  11.0","AD -4120 to -809",,"   0.41",0,0.3,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace  surfaces (Tokyoto Bosaikaigi,1975; Yamazaki,1984)","estimate based on vertical displacement of dated terrace  surfaces (Tokyoto Bosaikaigi,1975; Yamazaki,1984)","NW-SE trending southwest-dipping reverse fault along the northwestern margin of the Kanto Plain in central Honshu","estimate based on vertical displacement of dated terrace  surfaces (Tokyoto Bosaikaigi,1975; Yamazaki,1984)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",36.327239483,138.9768305259,36.1389471093,139.3547755753
066-03,Ayasegawa,310Åã,"45 Åã S",27,Rev.,S,"   0.1","   2.8","  39.0",,,,,0.08,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated sediments (Sugai et al,2005)","estimate based on vertical displacement of dated sediments (Sugai et al,2005)","NW-SE trending southwest-dipping reverse fault in the Kanto Plain, central Honshu","estimate based on vertical displacement of dated sediments (Sugai et al,2005)","estimated based on vertical displacement of last faulting from the borehole data (Sugai et al,2005)",36.0870725092,139.4381569241,35.9355364876,139.6737319116
066-04,Hirai,300Åã,"45 Åã N",32,Rev.,N,"   0.1","   1.7","  13.0","AD -4530 to -3860",,"   0.49",0.01,0.2,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated sediments and terrace surfaces (Sugihara,1989; Yamazaki,1984)","estimate based on vertical displacement of dated sediments and terrace surfaces (Sugihara,1989; Yamazaki,1984)","NW-SE trending northeast-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated sediments and terrace surfaces (Sugihara,1989; Yamazaki,1984)","estimated based on net displacement of last faulting at Yodo trench (Shintani et al,2009) ",36.254103235,138.9955471464,36.1141861055,139.3167584551
068-01,Arakawa,320Åã,,19,-,-,"   0.0",,,,,,,,GO,GO,GO,GO,GO,1,"no faulting in Quaternary","no faulting in Quaternary","not an active fault because there is no deformation on the sismic profiling section (Saitamaken,1998)","no faulting in Quaternary","no faulting in Quaternary",35.9692902235,139.501813622,35.8347005348,139.6433603126
069-01,Ogose,340Åã,"45 Åã W",13,Rev.,W,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NNW-SSE trending west-dipping reverse fault along the eastern margin of the Kanto Mauntains in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its low activity",36.0012223735,139.2647212293,35.8907233687,139.3102743342
070-01,Tachikawa,320Åã,"90 Åã V",34,L-lat.,E,"   0.3","   4.0","  13.0","AD -11645 to -10943",,"   1.01",0.8,0.2,GO,GO,GO,GO,GO,1,"tentative estimate based on vertical slip rate (Yamazaki,1978)","tentative estimate based on vertical slip rate (Yamazaki,1978)","NW-SE trending northeast-side up fault with left-lateral strike-slip displacement in the Kanto Plain, central Honshu","tentative estimate based on vertical slip rate (Yamazaki,1978)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.8783246115,139.1877543023,35.6535707429,139.4389457952
071-01,Tsurukawa,310Åã,"90 Åã V",58,R-lat.,N,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NW-SE trending northeast-side up fault with right-lateral strike-slip displacement in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its low activity",35.8094180316,138.8300757409,35.4811013532,139.3297649173
072-01,Ogiyama,80Åã,"45 Åã N",20,Rev.,N,"   0.1","   2.3","  23.0",,,,,0.1,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","E-W trending north-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.639189403,139.0989313943,35.6007680548,138.8809205678
073-01,Isehara,0Åã,"50 Åã E",11,Rev.,E,"   0.5","   1.4","   2.6","AD 489 to 1707",,"   0.36",0,1,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace surfaces (Takada et al,2003)","estimate based on vertical displacement of dated terrace surfaces (Takada et al,2003)","N-S trending east-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Takada et al,2003)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.4723604618,139.2871819524,35.3667374882,139.297755833
073-02,Susugaya,320Åã,"90 Åã V",10,L-lat.,N,"   0.5","   1.3","   2.5",,,,,1,GO,GO,GO,GO," ",0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NW-SE trending left-lateral strike-slip fault in the eastern part of the Tanzawa Mountains, central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.5600906844,139.2054016526,35.4835176528,139.2794308612
074-01,Kurokura,50Åã,"90 Åã V",17,L-lat.,N,"   0.5","   2.0","   4.0",,,,,0.8,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending left-lateral strike-slip fault in the Tanzawa Mountains, central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.457084904,139.1317263555,35.3385820149,139.0021121991
075-01,Kannawa,90Åã,"45 Åã N",11,Rev.,N,"   1.0","   1.3","   1.3",,,,,2,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","E-W trending north-dipping reverse fault along the southern margin of the Tanzawa Mountains in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.3809851022,139.0371695631,35.3680032052,139.1611426204
075-02,Kouzu-Matsuda,320Åã,"45 Åã E",38,Rev.,E,"   3.7","   3.9","   1.0","AD 1150 to 1350",,"   0.73",4,3,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated sediments and terrace surfaces (Matsushima,1982; Yamazaki,1984)","estimate based on vertical displacement of dated sediments and terrace surfaces (Matsushima,1982; Yamazaki,1984)","NW-SE trending northeast-dipping reverse fault along the southwestern margin of the Oiso Hills in central Honshu to the Sagami Bay","estimate based on vertical displacement of dated sediments and terrace surfaces (Matsushima,1982; Yamazaki,1984)","calculated from the slip rate and the recurrence interval",35.3670392106,139.0998539641,35.0978193428,139.3609742048
075-03,Shibusawa,90Åã,"45 Åã S",6,Rev.,S,"   1.0",,,,,,,,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","E-W trending south-dipping reverse fault along the northern margin of the Oiso Hills in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","out of current evaluation project because of its short length",35.3656363928,139.1678263057,35.3652871255,139.2390492325
077-01,Kinugasa,290Åã,"90 Åã V",13,R-lat.,-,"   1.2","   1.6","   1.3","AD -915 to 691",,"   1.61",14,2,GO,GO,GO,GO,GO,1,"tentative estimate based on comparison with the adjacent Takeyama segments that has similar direction and comparable length","tentative estimate based on comparison with the adjacent Takeyama segments that has similar direction and comparable length","WNW-ESE trending right-lateral strike-slip fault across the Miura Peninsula, central Honshu","tentative estimate based on comparison with the adjacent Takeyama segments that has similar direction and comparable length","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.2702691973,139.5725084611,35.2192345587,139.7093387032
077-02,Kitatake,290Åã,"90 Åã V",11,R-lat.,-,"   1.2","   1.3","   1.1","AD 562 to 666",,"   1.31",15,3,GO,GO,GO,GO,GO,1,"tentative estimate based on comparison with the adjacent Takeyama segments that has similar direction and comparable length","tentative estimate based on comparison with the adjacent Takeyama segments that has similar direction and comparable length","WNW-ESE trending right-lateral strike-slip fault across the Miura Peninsula, central Honshu","tentative estimate based on comparison with the adjacent Takeyama segments that has similar direction and comparable length","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.2468519954,139.5962260181,35.2111844548,139.7094867411
077-03,Takeyama,290Åã,"90 Åã V",7,R-lat.,-,"   1.2","   2.0","   1.7","AD -174 to -5",,"   1.23",9,2,GO,GO,GO,GO,GO,1,"calcurated from the recurrence interval and the slip per event","calcurated from the recurrence interval and the slip per event","WNW-ESE trending right-lateral strike-slip fault across the Miura Peninsula, central Honshu","calcurated from the recurrence interval and the slip per event","estimated based on vertical and horizontal displacement of last faulting at the Tsukui trench (Yokosukashi-Kankyoanzenbu and INA co.,1998)",35.2375876858,139.6028040822,35.2044738298,139.6753477555
078-01,Tanna,0Åã,"90 Åã V",17,L-lat.,-,"   3.5","   2.7","   0.8","AD 1487or more","AD 1930","   0.11",0,4,GO,GO,GO,GO,GO,1,"calcurated from the recurrence interval and the slip per event","calcurated from the recurrence interval and the slip per event","N-S trending left-lateral strike-slip fault in the Izu Peninsula, central Honshu, ruptured during the 1930 Kitaizu earthquake","calcurated from the recurrence interval and the slip per event","average of the strike-slip displacement of the surface fault associated with 1930 Kitaizu earthquake (Matsuda,1972)",35.1713817517,139.0025468114,35.0144365172,139.0063934863
078-02,Shuzenji,20Åã,"90 Åã V",13,L-lat.,W,"   0.5","   1.5","   3.0",,"AD 1930","   0.03",0,1,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S trending left-lateral strike-slip fault in the Izu Peninsula, central Honshu, ruptured during the 1930 Kitaizu earthquake","tentative estimate based on a qualitative assessment of its geomorphic expression","average of the strike-slip displacement of the surface fault associated with 1930 Kitaizu earthquake (Matsuda,1972)",35.0374506601,138.995969495,34.9240621726,138.9480268771
078-03,Himenoyu,300Åã,"90 Åã V",12,R-lat.,N,"   0.3","   1.0","   3.5","AD 128or more","AD 1930","   0.02",0,0.9,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NW-SE trending right-lateral strike-slip fault in the Izu Peninsula, central Honshu, ruptured during the 1930 Kitaizu earthquake","tentative estimate based on a qualitative assessment of its geomorphic expression","average of the strike-slip displacement of the surface fault associated with 1930 Kitaizu earthquake (Matsuda,1972)",34.9565388519,138.9608085604,34.8982921895,139.0694405509
079-01,Mizunuki-Yoichizaka,300Åã,"90 Åã V",10,R-lat.,-,"   0.1","   1.2","  12.0",,,,,0.3,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NW-SE trending right-lateral strike-slip fault in the Izu Peninsula, central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.8906305264,138.8933897819,34.8324021874,138.976240947
080-01,Tokamachibonchi-seien,30Åã,"45 Åã W",33,Rev.,W,"   1.0","   3.8","   3.8",,,,,0.8,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending northwest-dipping reverse fault along the Shinano River in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",37.2407500803,138.7683116619,36.9939559875,138.5577674399
080-02,Hirataki,290Åã,"45 Åã S",10,Rev.,S,"   0.1","   1.2","  12.0",,,,,0.3,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","WNW-ESE trending south-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",37.0177433226,138.4485400242,36.9885894962,138.5535840289
080-03,Sekidatoge,60Åã,"60 Åã -",8,Nor.,-,"   1.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending normal faults  in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its short length",37.0169082896,138.4436724856,36.9764309738,138.3684797534
080-04,Kuroiwayama,20Åã,"45 Åã W",13,Rev.,W,"   0.1","   1.5","  15.0",,,,,0.2,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending northwest-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",36.9832930951,138.3652927499,36.8738498666,138.3318641823
080-05,Furumi,60Åã,"45 Åã N",14,Rev.,N,"   0.1","   1.6","  16.0",,,,,0.2,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending northwest-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",36.8882496115,138.3095495478,36.817496456,138.1831625219
080-06,Doichi,20Åã,"45 Åã E",29,Rev.,E,"   0.5","   3.4","   6.8","AD -1801 to 1868",,"   0.29",0,0.4,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NNE-SSW trending east-dipping reverse fault with back-thrusts along the Shinano River in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",37.2812646981,138.8168146965,37.0271636495,138.7258413522
081-01,Juchihara,10Åã,"45 Åã W",13,Rev.,W,"   0.5","   1.5","   3.0",,,,,1,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace surfaces (Ikeda et al,2002)","estimate based on vertical displacement of dated terrace surfaces (Ikeda et al,2002)","NNE-SSW trending west-dipping reverse fault along the Chikuma River in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Ikeda et al,2002)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",36.9667364657,138.4576453367,36.8514436996,138.4165786821
081-02,Zenkoji,40Åã,"45 Åã W",57,Rev.,W,"   4.3","   4.5","   1.1","AD 969or more","AD 1847","   0.16",0,3,GO,GO,GO,GO,GO,1,"calcurated from the recurrence interval and the slip per event","calcurated from the recurrence interval and the slip per event","NE-SW trending northwest-dipping reverse fault along the northwestern margin of the Nagano Basin in central Honshu","calcurated from the recurrence interval and the slip per event","average of the net displacement of the surface fault associated with 1847 earthquake ",36.9417360536,138.4086326636,36.5031089129,138.0752806528
082-01,Togakushiyama,50Åã,"45 Åã N",11,Rev.,N,"   0.3","   1.3","   4.3",,,,,0.7,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending northwest-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",36.7953116378,138.0924873796,36.7288127678,137.9948166428
083-01,Kirigamine,290Åã,"60 Åã -",15,Nor.,-,"   1.0","   1.7","   1.7",,,,,2,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","WNW-ESE trending normal faults around the Kirigamine Volcano in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",36.1370608037,138.1454780419,36.0777903365,138.2899448223
084-01,Kamishiro,350Åã,"45 Åã E",52,Rev.,E,"   3.7","   6.4","   1.7","AD 765 to 1192",,"   0.60",0.7,2,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of AT tephra layer (Shimokawa and Yamazaki,1987)","estimate based on vertical displacement of AT tephra layer (Shimokawa and Yamazaki,1987)","N-S to NNW-SSE trending east-dipping reverse fault along the eastern margin of the Matsumoto Basin in the southern part, central Honshu","estimate based on vertical displacement of AT tephra layer (Shimokawa and Yamazaki,1987)","calculated from the slip rate and the recurrence interval",36.8136063086,137.8933211415,36.3496354838,137.9171995733
084-02,Happo,20Åã,"45 Åã W",9,Rev.,W,"   0.3",,,,,,,,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","NNE-SSW trending west-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","out of current evaluation project because of its short length",36.7557571407,137.8602203846,36.6844394456,137.8239244379
084-03,Kashimagawa,10Åã,"60 Åã W",12,Rev.,W,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S trending west-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its low activity",36.6690995428,137.8363849569,36.5613010621,137.8003434231
084-04,Gofukuji,340Åã,"90 Åã V",45,L-lat.,-,"   9.1","   6.3","   0.7","AD 535 to 1302",,"   1.60",25,4,GO,GO,GO,GO,GO,1,"estimate based on lateral displacement of dated terrace scarp (Ikeda and Yonekura,1986)","estimate based on lateral displacement of dated terrace scarp (Ikeda and Yonekura,1986)","NW-SE trending left-lateral strike-slip fault from the eastern margin of the Matsumoto Basin to the southwestern margin to the Suwa Basin in central Honshu","estimate based on lateral displacement of dated terrace scarp (Ikeda and Yonekura,1986)","calculated from the slip rate and the recurrence interval",36.3494922681192,137.917364879677,35.9906043977,138.1384953869
084-05,Matsumoto-kita,20Åã,"45 Åã W",5,Rev.,W,"   0.8",,,,,,,,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","NNE-SSW trending west-dipping reverse fault in the east of the Matsumoto Basin, central Honshu","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","out of current evaluation project because of its short length",36.278911299,137.9822376815,36.2421988276,137.9554944613
084-06,Akagisan,0Åã,"45 Åã E",5,Rev.,E,"   0.5",,,,,,,,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","N-S trending east-dipping reverse fault in the southeastern margin of the Matsumoto Basin, central Honshu","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","out of current evaluation project because of its short length",36.1909280948,137.9701491965,36.1420156764,137.9688672251
084-07,Chino,320Åã,"90 Åã V",36,L-lat.,-,"   3.5","   4.2","   1.2","AD 764 to 902",,"   0.97",8,2,GO,GO,GO,GO,GO,1,"estimate based on lateral displacement of dated terrace scarp (Fujimori,1991)","estimate based on lateral displacement of dated terrace scarp (Fujimori,1991)","NW-SE trending left-lateral strike-slip fault from the northeastern margin of the Suwa Basin to the southeast in central Honshu","estimate based on lateral displacement of dated terrace scarp (Fujimori,1991)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",36.1033064142,138.058031975,35.8488206975,138.2973291469
084-08,Hakushu,340Åã,"45 Åã W",17,Rev.,W,"   0.6","   3.4","   5.6","AD -577 to 227",,"   0.39",0,0.5,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace surfaces (Sawa,1985; Miura et al,2004)","estimate based on vertical displacement of dated terrace surfaces (Sawa,1985; Miura et al,2004)","NNW-SSE trending west-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Sawa,1985; Miura et al,2004)","calculated from the slip rate and the recurrence interval",35.8465409419,138.2967202883,35.7026195939,138.345004702
084-09,Ho-osan,10Åã,"60 Åã W",18,Nor.,E,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S trending west-dipping normal fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its low activity",35.7107930065,138.3583382346,35.5542965506,138.3092015074
084-10,Shimotsuburai,340Åã,"30 Åã W",15,Rev.,W,"   0.3","   1.9","   6.3","AD -448 to 517",,"   0.31",0,0.5,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement at the Tozawa trench (Toda et al,2000)","estimate based on vertical displacement at the Tozawa trench (Toda et al,2000)","NNW-SSE trending west-dipping reverse fault in central Honshu","estimate based on vertical displacement at the Tozawa trench (Toda et al,2000)","calculated from the slip rate and the recurrence interval",35.7766728869,138.3345477341,35.6696048237,138.4408997087
084-11,Ichinose,350Åã,"30 Åã W",13,Rev.,W,"   3.1","   8.7","   2.9","AD 784 to 947",,"   0.40",0,1,GO,GO,GO,GO,GO,1,"estimate based on net displacement of dated terrace surfaces (Miura et al,2002)","estimate based on net displacement of dated terrace surfaces (Miura et al,2002)","N-S trending west-dipping reverse fault along the western margin of the Kofu Basin in central Honshu","estimate based on net displacement of dated terrace surfaces (Miura et al,2002)","calculated from the slip rate and the recurrence interval",35.6703956386,138.4372149957,35.5503717568,138.4555950502
085-02,Fuefuki,70Åã,"30 Åã S",32,Rev.,S,"   1.2","   3.7","   3.1",,,,,1,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace surfaces (Maruyama and Saito,2006; Sawa,1981)","estimate based on vertical displacement of dated terrace surfaces (Maruyama and Saito,2006; Sawa,1981)","ENE-WSW trending south-dipping reverse fault along the southeastern margin of the Kofu Basin in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Maruyama and Saito,2006; Sawa,1981)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.7247232336,138.7754517666,35.5531502235,138.4859773289
085-03,Daibosatsurei-nishi,0Åã,"60 Åã E",14,Rev.,E,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S trending east-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its low activity",35.8151756376,138.8018229434,35.6865819387,138.7897120359
086-01,Oshika,10Åã,"90 Åã V",53,R-lat.,-,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NNE-SSW trending right-lateral strike-slip fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its low activity",35.9310156111,138.1150757417,35.4598203446,137.9974000157
086-02,Nakago,20Åã,"90 Åã V",13,R-lat.,-,"   0.1","   1.5","  15.0",,,,,0.2,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NNE-SSW trending right-lateral strike-slip fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.4482857366,138.0005621793,35.335854201,137.9486219047
086-03,Misakubo,40Åã,"90 Åã V",53,R-lat.,-,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending right-lateral strike-slip fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its low activity",35.338824699,137.9421023557,34.9570412464,137.5918727156
087-01,Darumayama,350Åã,"60 Åã E",22,Nor.,W,"   0.1","   2.6","  26.0",,,,,0.1,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S to NW-SE trending east dipping normal fault in the Izu Peninsula, central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.0265553705,138.8204648412,34.8394565382,138.9037548313
088-01,Shibakawa,0Åã,"60 Åã W",29,Rev.,W,"   1.8","   3.4","   1.9","AD 575or less",,,,2,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated sediments (Yamazaki et al,1981)","estimate based on vertical displacement of dated sediments (Yamazaki et al,1981)","N-S trending west-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated sediments (Yamazaki et al,1981)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.3021603035,138.5882001881,35.0451680488,138.577180885
088-02,Iriyamase,10Åã,"60 Åã W",30,Rev.,W,"   6.6","   9.2","   1.4","AD -182 to 1868",,"   0.84",5,2,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated lava (AIST,2007)","estimate based on vertical displacement of dated lava (AIST,2007)","N-S trending west-dipping reverse fault in central Honshu to the Sagami Bay","estimate based on vertical displacement of dated lava (AIST,2007)","calculated from the slip rate and the recurrence interval",35.353929384,138.5858474095,35.0874527807,138.6359352698
090-01,Uozu,30Åã,"45 Åã E",33,Rev.,E,"   0.5","   3.8","   7.7",,,,,0.4,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending southeast-dipping reverse fault along the eastern shore of the Toyama Bay in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",36.9256126178,137.5587411398,36.681325761,137.357083699
